ID	Sex	weak	trait
2137	1	10	16.6
2137	1	11	16.1
2137	1	12	15.8
2137	1	13	16
2137	1	14	16.7
2137	1	15	16.9
2137	1	16	18.6
2145	1	1	5.3
2145	1	2	8.1
2145	1	3	9.8
2145	1	4	12.3
2145	1	5	13.8
2145	1	6	13.9
2145	1	7	13.4
2145	1	8	14.9
2145	1	9	17.9
2145	1	10	20
2145	1	11	19.3
2145	1	12	19.2
2145	1	13	19.5
2145	1	14	20.2
2145	1	15	20.6
2145	1	16	21.9
2165	2	1	4.8
2165	2	2	7.2
2165	2	3	10.2
2165	2	4	15.3
2165	2	5	18.7
2165	2	6	18.7
2165	2	7	19
2165	2	8	19.6
2165	2	9	21.5
2165	2	10	22.2
2165	2	11	21.4
2165	2	12	22
2165	2	13	21.6
2165	2	14	23
2165	2	15	22.9
2165	2	16	23.4
2179	1	1	6.5
2179	1	2	10.7
2179	1	3	14
2179	1	4	15.8
2179	1	5	17.1
2179	1	6	18.1
2179	1	7	17.3
2179	1	8	17.7
2179	1	9	17.4
2179	1	10	17.8
2179	1	11	18.7
2179	1	12	18.9
2179	1	13	19.3
2179	1	14	19.1
2179	1	15	19.5
2179	1	16	19.7
2187	2	1	7.3
2187	2	2	12.1
2187	2	3	13.4
2187	2	4	17.6
2187	2	5	20.9
2187	2	6	21.5
2187	2	7	22.5
2187	2	8	22.5
2187	2	9	23.3
2187	2	10	24.7
2187	2	11	24.3
2187	2	12	25
2187	2	13	26.1
2187	2	14	25.9
2187	2	15	27.7
2187	2	16	27.7
2091	2	1	6.3
2091	2	2	8.8
2091	2	3	11.3
2091	2	4	14.8
2091	2	5	18.3
2091	2	6	19.5
2091	2	7	20.1
2091	2	8	20.7
2091	2	9	21.2
2091	2	10	22.6
2091	2	11	22.2
2091	2	12	23.2
2091	2	13	23.9
2091	2	14	24.2
2091	2	15	25.6
2091	2	16	26.2
2099	1	1	8
2099	1	2	8.704221636
2099	1	3	14.8
2099	1	4	17.1
2099	1	5	18
2099	1	6	20.2
2099	1	7	19.9
2099	1	8	21.8
2099	1	9	21.7
2099	1	10	24.1
2099	1	11	24.7
2099	1	12	23.8
2099	1	13	24.4
2099	1	14	24.2
2099	1	15	24.2
2099	1	16	23.8
2107	1	1	5.9
2107	1	2	8.704221636
2107	1	3	9.9
2107	1	4	10.9
2107	1	5	13.2
2107	1	6	13.2
2107	1	7	14
2107	1	8	14.8
2107	1	9	14.9
2107	1	10	15.4
2107	1	11	15.8
2107	1	12	16.8
2107	1	13	16.6
2107	1	14	17.2
2107	1	15	17.9
2107	1	16	18.5
2115	1	1	4.7
2115	1	2	7.6
2115	1	3	9.7
2115	1	4	11.7
2115	1	5	14.3
2115	1	6	13.9
2115	1	7	14.4
2115	1	8	15.7
2115	1	9	16.3
2115	1	10	16.9
2115	1	11	17.2
2115	1	12	17.4
2115	1	13	18.9
2115	1	14	18.5
2115	1	15	20.6
2115	1	16	20.2
2131	2	1	4.3
2131	2	2	7.2
2131	2	3	9.5
2131	2	4	13.4
2131	2	5	17.7
2131	2	6	17.1
2131	2	7	17.4
2131	2	8	18.1
2131	2	9	19
2131	2	10	19
2131	2	11	19
2131	2	12	19.3
2131	2	13	19.9
2131	2	14	19.9
2131	2	15	21.6
2131	2	16	20.6
2138	2	1	4.9
2138	2	2	6.9
2138	2	3	9.8
2138	2	4	14.2
2138	2	5	17.9
2138	2	6	18.8
2138	2	7	17.3
2138	2	8	20.1
2138	2	9	20
2138	2	10	20.5
2138	2	11	21.1
2138	2	12	22.1
2138	2	13	22.3
2138	2	14	24.3
2138	2	15	25
2138	2	16	26
2146	1	1	5.3
2146	1	2	8.3
2146	1	3	9.3
2146	1	4	11.5
2146	1	5	14
2146	1	6	14.1
2146	1	7	14.7
2146	1	8	14.3
2146	1	9	14.8
2146	1	10	15.2
2146	1	11	15.1
2146	1	12	15.7
2146	1	13	14.9
2146	1	14	16.4
2146	1	15	16.5
2146	1	16	17.3
2158	1	1	4.6
2158	1	2	7.1
2158	1	3	9.5
2158	1	4	12.4
2158	1	5	13.2
2158	1	6	13.9
2158	1	7	15.3
2158	1	8	16.3
2158	1	9	17.4
2158	1	10	17.5
2158	1	11	17.8
2158	1	12	18.7
2158	1	13	18.8
2158	1	14	18.6
2158	1	15	19.3
2158	1	16	19.8
2166	2	1	7.2
2166	2	2	8.704221636
2166	2	3	13.2
2166	2	4	16.6
2166	2	5	20
2166	2	6	19.1
2166	2	7	20.4
2166	2	8	20.6
2166	2	9	20.7
2166	2	10	20.7
2166	2	11	21
2166	2	12	22.2
2166	2	13	23.3
2166	2	14	24.4
2166	2	15	24.5
2166	2	16	24.7
2180	2	1	6.7
2180	2	2	11.3
2180	2	3	14.4
2180	2	4	15.5
2180	2	5	16
2180	2	6	17.4
2180	2	7	17.4
2180	2	8	16.6
2180	2	9	17.1
2180	2	10	18.5
2180	2	11	19.2
2180	2	12	20.1
2180	2	13	20.3
2180	2	14	20.7
2180	2	15	20.8
2180	2	16	20.7
2188	2	1	6.6
2188	2	2	10.8
2188	2	3	12.1
2188	2	4	15.7
2188	2	5	19.6
2188	2	6	18.1
2188	2	7	18.5
2188	2	8	18.8
2188	2	9	19.5
2188	2	10	20.2
2188	2	11	20.6
2188	2	12	21
2188	2	13	21.9
2188	2	14	21.9
2188	2	15	22.4
2188	2	16	22.8
2092	1	1	6.1
2092	1	2	8.8
2092	1	3	11.7
2092	1	4	15.2
2092	1	5	16.4
2092	1	6	17.4
2092	1	7	19.2
2092	1	8	17.9
2092	1	9	17.8
2092	1	10	17
2092	1	11	16.9
2092	1	12	17.8
2092	1	13	18.2
2092	1	14	18.5
2092	1	15	18.8
2092	1	16	18.6
2100	1	1	6.1
2100	1	2	8.704221636
2100	1	3	11.3
2100	1	4	13.5
2100	1	5	15.9
2100	1	6	17.1
2100	1	7	18.3
2100	1	8	17.1
2100	1	9	17.3
2100	1	10	17.7
2100	1	11	18.5
2100	1	12	18
2100	1	13	18.2
2100	1	14	20.81515152
2100	1	15	17.8
2100	1	16	17.2
2108	1	1	5.2
2108	1	2	8
2108	1	3	9.8
2108	1	4	10.6
2108	1	5	13.9
2108	1	6	13.2
2108	1	7	13.4
2108	1	8	14.3
2108	1	9	13.2
2108	1	10	13.7
2108	1	11	13.1
2108	1	12	12.9
2108	1	13	12.9
2108	1	14	13.5
2108	1	15	13.7
2108	1	16	13.8
2116	2	1	4.7
2116	2	2	7.4
2116	2	3	10.1
2116	2	4	14
2116	2	5	17.5
2116	2	6	16.5
2116	2	7	17.8
2116	2	8	18.7
2116	2	9	19.1
2116	2	10	20.4
2116	2	11	20.5
2116	2	12	21.5
2116	2	13	22
2116	2	14	22.3
2116	2	15	23
2116	2	16	24.2
2124	2	1	5.2
2124	2	2	8.1
2124	2	3	10.4
2124	2	4	13.8
2124	2	5	18.9
2124	2	6	18.6
2124	2	7	20.5
2124	2	8	22.3
2124	2	9	21.8
2124	2	10	22.4
2124	2	11	20.9
2124	2	12	21.5
2124	2	13	22.1
2124	2	14	23.1
2124	2	15	23.7
2124	2	16	23.7
2132	1	1	4.8
2132	1	2	7.6
2132	1	3	9.8
2132	1	4	11.8
2132	1	5	12.6
2132	1	6	12.8
2132	1	7	14.5
2132	1	8	14.9
2132	1	9	15.8
2132	1	10	15.7
2132	1	11	15.8
2132	1	12	15.8
2132	1	13	16.1
2132	1	14	16.2
2132	1	15	18.6
2132	1	16	18.1
2139	2	1	5
2139	2	2	8.5
2139	2	3	10.1
2139	2	4	16.1
2139	2	5	19.4
2139	2	6	19.9
2139	2	7	17.1
2139	2	8	20.4
2139	2	9	20.8
2139	2	10	20.9
2139	2	11	21.2
2139	2	12	21.8
2139	2	13	23.3
2139	2	14	24.9
2139	2	15	24.7
2139	2	16	25.9
2159	2	1	5
2159	2	2	7.2
2159	2	3	10.9
2159	2	4	13.4
2159	2	5	16.8
2159	2	6	17.5
2159	2	7	18.9
2159	2	8	19.3
2159	2	9	21
2159	2	10	21.4
2159	2	11	21.7
2159	2	12	23.1
2159	2	13	23
2159	2	14	23.5
2159	2	15	24.4
2159	2	16	25.6
2167	1	1	7.4
2167	1	2	8.704221636
2167	1	3	11.3
2167	1	4	12.9
2167	1	5	14.5
2167	1	6	13.8
2167	1	7	14.7
2167	1	8	15.8
2167	1	9	16.8
2167	1	10	16.3
2167	1	11	16.6
2167	1	12	17.2
2167	1	13	17.7
2167	1	14	19.1
2167	1	15	18.8
2167	1	16	18.3
2181	2	1	5.3
2181	2	2	9.2
2181	2	3	12.5
2181	2	4	15.8
2181	2	5	17
2181	2	6	18.4
2181	2	7	18.2
2181	2	8	19.6
2181	2	9	20
2181	2	10	20.7
2181	2	11	21.2
2181	2	12	21.7
2181	2	13	22.4
2181	2	14	21.9
2181	2	15	22
2181	2	16	22.7
2189	2	1	6
2189	2	2	10
2189	2	3	11.6
2189	2	4	16
2189	2	5	18.5
2189	2	6	18.5
2189	2	7	20.4
2189	2	8	20.4
2189	2	9	21.8
2189	2	10	22.4
2189	2	11	23.3
2189	2	12	24.5
2189	2	13	26.5
2189	2	14	26.5
2189	2	15	28.9
2189	2	16	29.5
2093	2	1	6.2
2093	2	2	9
2093	2	3	12.5
2093	2	4	17.6
2093	2	5	19.7
2093	2	6	19.2
2093	2	7	19.2
2093	2	8	19
2093	2	9	19.4
2093	2	10	21.7
2093	2	11	21.6
2093	2	12	22.3
2093	2	13	23.2
2093	2	14	23.8
2093	2	15	24.8
2093	2	16	26.7
2101	1	1	5.8
2101	1	2	8.704221636
2101	1	3	11.3
2101	1	4	13.3
2101	1	5	17.1
2101	1	6	17.4
2101	1	7	17.8
2101	1	8	18.9
2101	1	9	18.1
2101	1	10	18.8
2101	1	11	19.1
2101	1	12	19.4
2101	1	13	18.8
2101	1	14	18.9
2101	1	15	20.6
2101	1	16	18.5
2109	2	1	4.5
2109	2	2	7.4
2109	2	3	10.5
2109	2	4	14.3
2109	2	5	18.3
2109	2	6	17.7
2109	2	7	18.7
2109	2	8	19.6
2109	2	9	19
2109	2	10	19.4
2109	2	11	19.1
2109	2	12	18.3
2109	2	13	18.8
2109	2	14	19.4
2109	2	15	19.5
2109	2	16	20.2
2117	2	1	5
2117	2	2	7.6
2117	2	3	9.7
2117	2	4	12.7
2117	2	5	17.7
2117	2	6	16.6
2117	2	7	17.3
2117	2	8	19.1
2117	2	9	20.5
2117	2	10	23
2117	2	11	22.1
2117	2	12	23.5
2117	2	13	24.3
2117	2	14	24.9
2117	2	15	23.6
2117	2	16	24.2
2125	2	1	4.7
2125	2	2	7.3
2125	2	3	10.4
2125	2	4	13.4
2125	2	5	17.8
2125	2	6	16.7
2125	2	7	18.3
2125	2	8	20.6
2125	2	9	19.7
2125	2	10	20.4
2125	2	11	20.6
2125	2	12	19.7
2125	2	13	20.4
2125	2	14	23.3
2125	2	15	23.1
2125	2	16	22.9
2133	1	1	5.6
2133	1	2	6.1
2133	1	3	11.3
2133	1	4	11.7
2133	1	5	13.4
2133	1	6	14.2
2133	1	7	14.4
2133	1	8	13.6
2133	1	9	13.9
2133	1	10	14.9
2133	1	11	14.3
2133	1	12	14.2
2133	1	13	13.7
2133	1	14	14.6
2133	1	15	14.7
2133	1	16	14.3
2140	2	1	3.7
2140	2	2	6.1
2140	2	3	8.9
2140	2	4	12.6
2140	2	5	13.8
2140	2	6	14.9
2140	2	7	12.4
2140	2	8	16.4
2140	2	9	16.9
2140	2	10	16.6
2140	2	11	16.2
2140	2	12	17.2
2140	2	13	17.1
2140	2	14	18.9
2140	2	15	21.6
2140	2	16	20.7
2148	1	1	5.1
2148	1	2	7.4
2148	1	3	9.1
2148	1	4	10.9
2148	1	5	12.9
2148	1	6	12.7
2148	1	7	14.6
2148	1	8	14.2
2148	1	9	13.8
2148	1	10	14
2148	1	11	14
2148	1	12	14.4
2148	1	13	14.1
2148	1	14	14.1
2148	1	15	14.4
2148	1	16	15.6
2160	2	1	5.4
2160	2	2	7.9
2160	2	3	11.3
2160	2	4	14.8
2160	2	5	18.3
2160	2	6	19.1
2160	2	7	19.3
2160	2	8	19.6
2160	2	9	20.9
2160	2	10	20.2
2160	2	11	19.4
2160	2	12	20.3
2160	2	13	19.6
2160	2	14	19.6
2160	2	15	20.3
2160	2	16	20.6
2168	2	1	6.9
2168	2	2	8.704221636
2168	2	3	13.5
2168	2	4	15.8
2168	2	5	19.4
2168	2	6	19.1
2168	2	7	20.8
2168	2	8	21.8
2168	2	9	22
2168	2	10	22.4
2168	2	11	22.4
2168	2	12	23.3
2168	2	13	24
2168	2	14	25.4
2168	2	15	25.7
2168	2	16	26
2209	1	1	5.6
2209	1	2	10
2209	1	3	12.1
2209	1	4	14.1
2209	1	5	15
2209	1	6	16.9
2209	1	7	16.5
2209	1	8	17.3
2209	1	9	18.2
2209	1	10	18.6
2209	1	11	19.6
2209	1	12	20.6
2209	1	13	21.5
2209	1	14	21.3
2209	1	15	22.9
2209	1	16	23.3
2219	1	1	4.4
2219	1	2	8.7
2219	1	3	11
2219	1	4	13.6
2219	1	5	17.4
2219	1	6	16.8
2219	1	7	16.7
2219	1	8	16.5
2219	1	9	17.6
2219	1	10	16.4
2219	1	11	17
2219	1	12	17.4
2219	1	13	18.4
2219	1	14	18.4
2219	1	15	18.4
2219	1	16	19.2
2233	2	1	5
2233	2	2	7.6
2233	2	3	11.1
2233	2	4	16
2233	2	5	17.9
2233	2	6	19.6
2233	2	7	20
2233	2	8	21.3
2233	2	9	21.6
2233	2	10	22.2
2233	2	11	22.5
2233	2	12	24
2233	2	13	25.1
2233	2	14	25.4
2233	2	15	24.9
2233	2	16	25.8
2259	1	1	6.7
2259	1	2	10
2259	1	3	12.5
2259	1	4	13.5
2259	1	5	13.2
2259	1	6	16.1
2259	1	7	16.6
2259	1	8	18.8
2259	1	9	18
2259	1	10	17.8
2259	1	11	18.1
2259	1	12	19.1
2259	1	13	19.1
2259	1	14	19.2
2259	1	15	18.9
2259	1	16	19.1
2314	2	1	5.7
2314	2	2	10.1
2314	2	3	12.9
2314	2	4	16.9
2314	2	5	22.8
2314	2	6	22.5
2314	2	7	23.1
2314	2	8	24.9
2314	2	9	26
2314	2	10	27.3
2314	2	11	27
2314	2	12	27.9
2314	2	13	26.8
2314	2	14	25.1
2314	2	15	25.4
2314	2	16	26.9
2208	1	1	6.6
2208	1	2	11.4
2208	1	3	12.8
2208	1	4	15.5
2208	1	5	18.6
2208	1	6	19
2208	1	7	18.1
2208	1	8	18.2
2208	1	9	18.8
2208	1	10	19.1
2208	1	11	19.9
2208	1	12	21.1
2208	1	13	21.5
2208	1	14	22.2
2208	1	15	24.3
2208	1	16	24.9
2220	1	1	4.7
2220	1	2	9.2
2220	1	3	11
2220	1	4	12.9
2220	1	5	13.3
2220	1	6	14.4
2220	1	7	14.8
2220	1	8	15.6
2220	1	9	17.3
2220	1	10	16.3
2220	1	11	15.7
2220	1	12	16.2
2220	1	13	17.2
2220	1	14	17.5
2220	1	15	16.8
2220	1	16	17.8
2234	1	1	6.5
2234	1	2	9.1
2234	1	3	11.9
2234	1	4	13.3
2234	1	5	15.1
2234	1	6	16
2234	1	7	16.9
2234	1	8	17.8
2234	1	9	18.4
2234	1	10	19.6
2234	1	11	19.2
2234	1	12	19.3
2234	1	13	19.6
2234	1	14	20.6
2234	1	15	19.8
2234	1	16	20.9
2260	2	1	4.9
2260	2	2	9.2
2260	2	3	12.3
2260	2	4	14.7
2260	2	5	19.5
2260	2	6	20.6
2260	2	7	21.5
2260	2	8	22.3
2260	2	9	22.9
2260	2	10	23.9
2260	2	11	24.4
2260	2	12	24.9
2260	2	13	26.3
2260	2	14	27.5
2260	2	15	27.3
2260	2	16	27.4
2315	1	1	5.1
2315	1	2	8.9
2315	1	3	11.3
2315	1	4	13.5
2315	1	5	15.9
2315	1	6	15.9
2315	1	7	16.9
2315	1	8	17.3
2315	1	9	17.8
2315	1	10	18.2
2315	1	11	17.4
2315	1	12	17.8
2315	1	13	17.9
2315	1	14	18
2315	1	15	18.3
2315	1	16	18.9
2190	1	1	6.5
2190	1	2	10.7
2190	1	3	11.4
2190	1	4	14.3
2190	1	5	15
2190	1	6	15.6
2190	1	7	16.2
2190	1	8	16
2190	1	9	16.8
2190	1	10	17.3
2190	1	11	17.1
2190	1	12	18.2
2190	1	13	19.1
2190	1	14	19.2
2190	1	15	20.3
2190	1	16	18.8
2235	1	1	5.8
2235	1	2	8.6
2235	1	3	10.7
2235	1	4	14.1
2235	1	5	15.9
2235	1	6	15.1
2235	1	7	15.2
2235	1	8	15.3
2235	1	9	15.7
2235	1	10	16.6
2235	1	11	16.2
2235	1	12	16.1
2235	1	13	17.1
2235	1	14	18.1
2235	1	15	17.6
2235	1	16	18.1
2261	1	1	5.4
2261	1	2	9.1
2261	1	3	11.4
2261	1	4	13.4
2261	1	5	14.7
2261	1	6	16.7
2261	1	7	16.5
2261	1	8	17.2
2261	1	9	17.3
2261	1	10	17.6
2261	1	11	17.7
2261	1	12	20.2
2261	1	13	19.9
2261	1	14	20.8
2261	1	15	20.9
2261	1	16	20.8
2316	1	1	4.9
2316	1	2	8.9
2316	1	3	10.9
2316	1	4	13.4
2316	1	5	18.4
2316	1	6	17.4
2316	1	7	17.1
2316	1	8	17.4
2316	1	9	17.7
2316	1	10	18
2316	1	11	18.4
2316	1	12	18.7
2316	1	13	19.4
2316	1	14	19.6
2316	1	15	20.3
2316	1	16	20.7
2210	1	1	6.1
2210	1	2	10.5
2210	1	3	11.8
2210	1	4	12.8
2210	1	5	14.5
2210	1	6	15.9
2210	1	7	15.1
2210	1	8	14.6
2210	1	9	15.1
2210	1	10	16.6
2210	1	11	16.7
2210	1	12	17.1
2210	1	13	17.1
2210	1	14	17.6
2210	1	15	18.5
2210	1	16	19.2
2222	1	1	5
2222	1	2	8.8
2222	1	3	11
2222	1	4	11.8
2222	1	5	14
2222	1	6	15.4
2222	1	7	16.5
2222	1	8	16
2222	1	9	17.6
2222	1	10	16.5
2222	1	11	16.3
2222	1	12	16.5
2222	1	13	17.3
2222	1	14	18.3
2222	1	15	18.2
2222	1	16	19.9
2236	1	1	5.4
2236	1	2	8.5
2236	1	3	11.9
2236	1	4	15.5
2236	1	5	16.4
2236	1	6	16.2
2236	1	7	16.1
2236	1	8	15.8
2236	1	9	16.2
2236	1	10	16.9
2236	1	11	16.6
2236	1	12	16.4
2236	1	13	16.5
2236	1	14	17
2236	1	15	17.1
2236	1	16	17.9
2254	2	1	5.2
2254	2	2	8.4
2254	2	3	12.1
2254	2	4	18.6
2254	2	5	22.2
2254	2	6	24
2254	2	7	23.5
2254	2	8	23.9
2254	2	9	25.2
2254	2	10	26.3
2254	2	11	26.4
2254	2	12	27.3
2254	2	13	28.2
2254	2	14	30.5
2254	2	15	30.1
2254	2	16	30.8
2262	2	1	5.240269587
2262	2	2	8.704221636
2262	2	3	13.6
2262	2	4	17
2262	2	5	18.6
2262	2	6	19.4
2262	2	7	20.4
2262	2	8	20.4
2262	2	9	20.7
2262	2	10	21.7
2262	2	11	21
2262	2	12	21
2262	2	13	21.4
2262	2	14	22.2
2262	2	15	21.4
2262	2	16	22.5
2317	2	1	4.8
2317	2	2	8.6
2317	2	3	10.6
2317	2	4	13.3
2317	2	5	18.3
2317	2	6	18.2
2317	2	7	18.9
2317	2	8	19.3
2317	2	9	20.7
2317	2	10	21.3
2317	2	11	21.5
2317	2	12	22.1
2317	2	13	22.5
2317	2	14	22.5
2317	2	15	22.6
2317	2	16	23.2
2229	1	1	6.1
2229	1	2	8.8
2229	1	3	10.7
2229	1	4	13.6
2229	1	5	15.4
2229	1	6	15.5
2229	1	7	16.7
2229	1	8	16.8
2229	1	9	16.6
2229	1	10	17.6
2229	1	11	16.7
2229	1	12	16.9
2229	1	13	17.8
2229	1	14	18.8
2229	1	15	18.4
2229	1	16	20.7
2255	2	1	5.4
2255	2	2	8.8
2255	2	3	12.6
2255	2	4	18
2255	2	5	21.1
2255	2	6	21.8
2255	2	7	22.1
2255	2	8	22.9
2255	2	9	23.1
2255	2	10	23.9
2255	2	11	24.4
2255	2	12	25.7
2255	2	13	26.4
2255	2	14	27.3
2255	2	15	28.5
2255	2	16	27.9
2263	2	1	5.240269587
2263	2	2	8.704221636
2263	2	3	14.9
2263	2	4	18.8
2263	2	5	20.8
2263	2	6	22.1
2263	2	7	22.8
2263	2	8	22.9
2263	2	9	23.9
2263	2	10	24.8
2263	2	11	25
2263	2	12	24.8
2263	2	13	25.5
2263	2	14	27.1
2263	2	15	27
2263	2	16	28.6
2318	1	1	5.4
2318	1	2	9.3
2318	1	3	10.6
2318	1	4	12
2318	1	5	15.9
2318	1	6	15.2
2318	1	7	16.6
2318	1	8	16.9
2318	1	9	17.4
2318	1	10	17.5
2318	1	11	18
2318	1	12	17.7
2318	1	13	22
2318	1	14	22.1
2318	1	15	23.1
2318	1	16	23.7
2212	1	1	6.6
2212	1	2	11.1
2212	1	3	12.5
2212	1	4	14.5
2212	1	5	15.7
2212	1	6	16.9
2212	1	7	16.7
2212	1	8	17.3
2212	1	9	20.4
2212	1	10	22.6
2212	1	11	24.8
2212	1	12	23.6
2212	1	13	24.2
2212	1	14	25
2212	1	15	24.8
2212	1	16	25.9
2230	2	1	3.8
2230	2	2	6.3
2230	2	3	8.2
2230	2	4	10.9
2230	2	5	14.2
2230	2	6	15.3
2230	2	7	16.2
2230	2	8	16.8
2230	2	9	17.5
2230	2	10	17.8
2230	2	11	18.9
2230	2	12	20.2
2230	2	13	20.6
2230	2	14	20.8
2230	2	15	21
2230	2	16	21.6
2256	1	1	5.6
2256	1	2	9
2256	1	3	11.7
2256	1	4	14.3
2256	1	5	16.4
2256	1	6	19
2256	1	7	18.7
2256	1	8	19.4
2256	1	9	19.4
2256	1	10	20
2256	1	11	20.5
2256	1	12	20.8
2256	1	13	21.3
2256	1	14	22.1
2256	1	15	21.7
2256	1	16	21.6
2264	1	1	5.240269587
2264	1	2	8.704221636
2264	1	3	13.8
2264	1	4	14.4
2264	1	5	16.9
2264	1	6	16.7
2264	1	7	17.2
2264	1	8	17.2
2264	1	9	17.4
2264	1	10	18.9
2264	1	11	17.7
2264	1	12	17.8
2264	1	13	18.3
2264	1	14	19.8
2264	1	15	20
2264	1	16	19.3
2319	2	1	5.5
2319	2	2	9.3
2319	2	3	12
2319	2	4	15.6
2319	2	5	19.7
2319	2	6	18.6
2319	2	7	19.4
2319	2	8	20.2
2319	2	9	21.4
2319	2	10	21.7
2319	2	11	21.9
2319	2	12	23.1
2319	2	13	22.8
2319	2	14	23.9
2319	2	15	24.1
2319	2	16	24
2217	2	1	5.4
2217	2	2	9.7
2217	2	3	12.2
2217	2	4	14.7
2217	2	5	18.1
2217	2	6	20
2217	2	7	20.6
2217	2	8	21.2
2217	2	9	23
2217	2	10	23.4
2217	2	11	23.2
2217	2	12	23.1
2217	2	13	24.3
2217	2	14	24.4
2217	2	15	24.9
2217	2	16	25.6
2231	1	1	5.5
2231	1	2	8.8
2231	1	3	12.2
2231	1	4	15.7
2231	1	5	18.8
2231	1	6	19.2
2231	1	7	21.2
2231	1	8	21.6
2231	1	9	21.9
2231	1	10	22.2
2231	1	11	21.1
2231	1	12	20.8
2231	1	13	20.9
2231	1	14	22.1
2231	1	15	21.8
2231	1	16	23
2257	1	1	6.1
2257	1	2	9.1
2257	1	3	12
2257	1	4	14.8
2257	1	5	16.9
2257	1	6	18
2257	1	7	17.6
2257	1	8	18
2257	1	9	17.7
2257	1	10	17.9
2257	1	11	18.1
2257	1	12	18.6
2257	1	13	19.1
2257	1	14	18.5
2257	1	15	18.6
2257	1	16	19.7
2265	1	1	5.240269587
2265	1	2	8.704221636
2265	1	3	13.7
2265	1	4	15.3
2265	1	5	18.5
2265	1	6	17.6
2265	1	7	17.7
2265	1	8	17.6
2265	1	9	17
2265	1	10	18.1
2265	1	11	17.4
2265	1	12	17.6
2265	1	13	18.4
2265	1	14	19.1
2265	1	15	19.8
2265	1	16	19.6
2218	2	1	3.3
2218	2	2	6.9
2218	2	3	10
2218	2	4	12.4
2218	2	5	15.6
2218	2	6	15.4
2218	2	7	16
2218	2	8	17.5
2218	2	9	19.5
2218	2	10	19.3
2218	2	11	19.4
2218	2	12	19.9
2218	2	13	21
2218	2	14	22
2218	2	15	21.8
2218	2	16	22.6
2232	2	1	5.7
2232	2	2	8.5
2232	2	3	11.9
2232	2	4	16.6
2232	2	5	16.9
2232	2	6	16.9
2232	2	7	18.2
2232	2	8	19.2
2232	2	9	19.6
2232	2	10	19.6
2232	2	11	21
2232	2	12	21.7
2232	2	13	22.2
2232	2	14	22.7
2232	2	15	23.5
2232	2	16	23.2
2258	1	1	5.6
2258	1	2	8.9
2258	1	3	11.4
2258	1	4	13.4
2258	1	5	13.4
2258	1	6	15.3
2258	1	7	15.5
2258	1	8	16.5
2258	1	9	16.4
2258	1	10	17.7
2258	1	11	17.5
2258	1	12	17.5
2258	1	13	17.8
2258	1	14	18.7
2258	1	15	18.1
2258	1	16	19.4
2313	1	1	5.2
2313	1	2	9.1
2313	1	3	11.3
2313	1	4	13.8
2313	1	5	17
2313	1	6	16.3
2313	1	7	16.4
2313	1	8	17
2313	1	9	17.4
2313	1	10	18.4
2313	1	11	18.5
2313	1	12	18.1
2313	1	13	18.7
2313	1	14	20
2313	1	15	19.9
2313	1	16	20.1
568	1	1	4.6
568	1	2	11
568	1	3	15.6
568	1	4	18.7
568	1	5	19.5
568	1	6	20.8
568	1	7	22.8
568	1	8	23.6
568	1	9	21.3
568	1	10	24.5
568	1	11	22.2
568	1	12	23.7
568	1	13	25
568	1	14	26.5
568	1	15	25.1
568	1	16	25.6
707	1	1	5.6
707	1	2	10
707	1	3	11.7
707	1	4	13.9
707	1	5	16.7
707	1	6	17.5
707	1	7	17.5
707	1	8	18.3
707	1	9	18.6
707	1	10	19.1
707	1	11	18.1
707	1	12	19.1
707	1	13	19.4
707	1	14	20.3
707	1	15	21.2
707	1	16	20.3
715	1	1	5.6
715	1	2	8.6
715	1	3	10.4
715	1	4	11
715	1	5	13.4
715	1	6	13.8
715	1	7	13.3
715	1	8	14.5
715	1	9	14.5
715	1	10	15.9
715	1	11	15.9
715	1	12	16.1
715	1	13	16
715	1	14	16.9
715	1	15	17.8
715	1	16	16.4
731	2	1	4.5
731	2	2	8.2
731	2	3	11
731	2	4	15
731	2	5	14.1
731	2	6	18.7
731	2	7	21
731	2	8	22.2
731	2	9	22.9
731	2	10	24.2
731	2	11	24.6
731	2	12	26.7
731	2	13	27.1
731	2	14	28.7
731	2	15	28.5
731	2	16	28.1
741	2	1	5.1
741	2	2	8.2
741	2	3	11.4
741	2	4	16.1
741	2	5	19.7
741	2	6	19.6
741	2	7	21.4
741	2	8	23.5
741	2	9	25.7
741	2	10	27.3
741	2	11	27.3
741	2	12	27.2
741	2	13	27
741	2	14	20.81515152
741	2	15	26.3
741	2	16	25.9
750	1	1	4.8
750	1	2	8.7
750	1	3	11.1
750	1	4	14
750	1	5	18.1
750	1	6	16.9
750	1	7	17.4
750	1	8	17.4
750	1	9	19.3
750	1	10	19.5
750	1	11	18.1
750	1	12	18.7
750	1	13	20.9
750	1	14	20
750	1	15	19.7
750	1	16	21.2
758	2	1	5.8
758	2	2	10
758	2	3	13.1
758	2	4	16.5
758	2	5	16.5
758	2	6	16.6
758	2	7	17.6
758	2	8	18.4
758	2	9	18.1
758	2	10	19.4
758	2	11	19.8
758	2	12	20.3
758	2	13	20.4
758	2	14	21.2
758	2	15	21.6
758	2	16	21.9
569	1	1	4.5
569	1	2	10.2
569	1	3	14.7
569	1	4	16.2
569	1	5	16.2
569	1	6	17
569	1	7	18.4
569	1	8	18.3
569	1	9	19.9
569	1	10	20.4
569	1	11	20.2
569	1	12	20.2
569	1	13	20.1
569	1	14	21.8
